0.359,-0.899,-0.498,-0.0,1.397,-2.783
0.322,-0.924,-0.378,-0.0,1.303,-2.82
0.291,-0.959,-0.251,-0.0,1.209,-2.85
0.266,-1.002,-0.114,-0.0,1.116,-2.875
0.245,-1.054,0.033,-0.0,1.02,-2.897
0.227,-1.115,0.194,-0.0,0.921,-2.915
0.211,-1.188,0.374,-0.0,0.814,-2.93
0.785,-0.896,-0.833,-0.0,1.729,0.785
0.675,-0.883,-0.751,-0.0,1.634,0.675
0.588,-0.881,-0.659,-0.0,1.54,-2.554
0.519,-0.89,-0.558,-0.0,1.447,-2.622
0.464,-0.909,-0.448,-0.0,1.357,-2.678
0.418,-0.936,-0.331,-0.0,1.267,-2.723
0.381,-0.973,-0.205,-0.0,1.177,-2.761
0.349,-1.017,-0.069,-0.0,1.086,-2.793
0.322,-1.07,0.078,-0.0,0.992,-2.82
0.298,-1.133,0.24,-0.0,0.893,-2.843
0.278,-1.209,0.423,-0.0,0.786,-2.863
0.896,-0.883,-0.751,-0.0,1.634,0.896
0.785,-0.88,-0.675,-0.0,1.556,-2.356
0.695,-0.886,-0.588,-0.0,1.474,-2.447
0.62,-0.9,-0.491,-0.0,1.391,-2.521
0.559,-0.923,-0.385,-0.0,1.308,-2.583
0.507,-0.953,-0.27,-0.0,1.223,-2.634
0.464,-0.991,-0.146,-0.0,1.137,-2.678
0.427,-1.038,-0.011,-0.0,1.049,-2.715
0.395,-1.092,0.136,-0.0,0.956,-2.747
0.367,-1.158,0.3,-0.0,0.858,-2.774
0.343,-1.236,0.487,-0.0,0.749,-2.799
0.983,-0.881,-0.659,-0.0,1.54,-2.159
0.876,-0.886,-0.588,-0.0,1.474,-2.266
0.785,-0.898,-0.506,-0.0,1.403,-2.356
0.709,-0.916,-0.413,-0.0,1.329,-2.433
0.644,-0.942,-0.31,-0.0,1.252,-2.498
0.588,-0.975,-0.198,-0.0,1.173,-2.554
0.54,-1.015,-0.075,-0.0,1.09,-2.601
0.499,-1.063,0.059,-0.0,1.004,-2.642
0.464,-1.12,0.207,-0.0,0.913,-2.678
0.432,-1.188,0.374,-0.0,0.814,-2.709
0.405,-1.271,0.568,-0.0,0.703,-2.737
1.052,-0.89,-0.558,-0.0,1.447,-2.09
0.951,-0.9,-0.491,-0.0,1.391,-2.191
0.862,-0.916,-0.413,-0.0,1.329,-2.279
0.785,-0.938,-0.324,-0.0,1.262,-2.356
0.719,-0.967,-0.224,-0.0,1.191,-2.423
0.661,-1.002,-0.114,-0.0,1.116,-2.481
0.611,-1.044,0.008,-0.0,1.037,-2.531
0.567,-1.095,0.142,-0.0,0.953,-2.575
0.528,-1.155,0.293,-0.0,0.862,-2.614
0.494,-1.227,0.465,-0.0,0.761,-2.648
0.464,-1.316,0.67,-0.0,0.645,-2.678
1.107,-0.909,-0.448,-0.0,1.357,-2.034
1.012,-0.923,-0.385,-0.0,1.308,-2.129
0.927,-0.942,-0.31,-0.0,1.252,-2.214
0.852,-0.967,-0.224,-0.0,1.191,-2.29
0.785,-0.998,-0.127,-0.0,1.124,-2.356
0.727,-1.035,-0.018,-0.0,1.053,-2.415
0.675,-1.08,0.104,-0.0,0.976,-2.467
0.629,-1.133,0.24,-0.0,0.893,-2.513
0.588,-1.197,0.395,-0.0,0.802,-2.554
0.552,-1.274,0.576,-0.0,0.698,-2.59
0.519,-1.374,0.8,-0.0,0.574,-2.622
-1.107,-0.788,-0.483,-0.0,1.272,-1.107
-1.012,-0.807,-0.419,-0.0,1.227,-1.012
-0.927,-0.832,-0.344,-0.0,1.175,-0.927
-0.852,-0.862,-0.257,-0.0,1.119,-0.852
-0.785,-0.898,-0.159,-0.0,1.057,-0.785
-0.727,-0.94,-0.049,-0.0,0.99,-0.727
-0.675,-0.99,0.072,-0.0,0.917,-0.675
-0.629,-1.047,0.208,-0.0,0.839,-0.629
-0.588,-1.113,0.361,-0.0,0.752,-0.588
-0.552,-1.192,0.539,-0.0,0.654,-0.552
-0.519,-1.292,0.756,-0.0,0.536,-0.519
-1.052,-0.759,-0.595,-0.0,1.354,-1.052
-0.951,-0.776,-0.527,-0.0,1.303,-0.951
-0.862,-0.799,-0.448,-0.0,1.246,-0.862
-0.785,-0.827,-0.357,-0.0,1.185,-0.785
-0.719,-0.862,-0.257,-0.0,1.119,-0.719
-0.661,-0.903,-0.146,-0.0,1.049,-0.661
-0.611,-0.951,-0.024,-0.0,0.974,-0.611
-0.567,-1.006,0.111,-0.0,0.895,-0.567
-0.528,-1.069,0.26,-0.0,0.809,-0.528
-0.494,-1.144,0.43,-0.0,0.713,-0.494
-0.464,-1.234,0.631,-0.0,0.603,-0.464
-0.983,-0.739,-0.699,-0.0,1.438,-0.983
-0.876,-0.752,-0.626,-0.0,1.379,-0.876
-0.785,-0.772,-0.542,-0.0,1.314,-0.785
-0.709,-0.799,-0.448,-0.0,1.246,-0.709
-0.644,-0.832,-0.344,-0.0,1.175,-0.643
-0.588,-0.871,-0.23,-0.0,1.102,-0.588
-0.54,-0.918,-0.107,-0.0,1.025,-0.54
-0.499,-0.971,0.027,-0.0,0.944,-0.499
-0.464,-1.033,0.175,-0.0,0.857,-0.464
-0.432,-1.104,0.341,-0.0,0.763,-0.432
-0.405,-1.189,0.531,-0.0,0.658,-0.405
-0.896,-0.727,-0.795,-0.0,1.523,-0.896
-0.785,-0.736,-0.716,-0.0,1.452,-0.785
-0.695,-0.752,-0.626,-0.0,1.379,-0.695
-0.62,-0.776,-0.527,-0.0,1.303,-0.62
-0.559,-0.807,-0.419,-0.0,1.227,-0.559
-0.507,-0.846,-0.303,-0.0,1.149,-0.507
-0.464,-0.891,-0.178,-0.0,1.069,-0.464
-0.427,-0.943,-0.043,-0.0,0.986,-0.427
-0.395,-1.003,0.104,-0.0,0.899,-0.395
-0.367,-1.072,0.267,-0.0,0.805,-0.367
-0.343,-1.153,0.452,-0.0,0.702,-0.343
-0.785,-0.727,-0.881,-0.0,1.608,-0.785
-0.675,-0.727,-0.795,-0.0,1.523,-0.675
-0.588,-0.739,-0.699,-0.0,1.438,-0.588
-0.519,-0.759,-0.595,-0.0,1.354,-0.519
-0.464,-0.788,-0.483,-0.0,1.272,-0.464
-0.418,-0.825,-0.364,-0.0,1.189,-0.418
-0.381,-0.869,-0.237,-0.0,1.106,-0.381
-0.349,-0.92,-0.101,-0.0,1.021,-0.349
-0.322,-0.979,0.047,-0.0,0.932,-0.322
-0.298,-1.047,0.208,-0.0,0.839,-0.298
-0.278,-1.125,0.389,-0.0,0.737,-0.278
-0.644,-0.736,-0.955,-0.0,1.691,-0.644
-0.54,-0.726,-0.861,-0.0,1.587,-0.54
-0.464,-0.731,-0.759,-0.0,1.49,-0.464
-0.405,-0.747,-0.65,-0.0,1.397,-0.405
-0.359,-0.774,-0.535,-0.0,1.309,-0.359
-0.322,-0.81,-0.412,-0.0,1.222,-0.322
-0.291,-0.853,-0.283,-0.0,1.136,-0.291
-0.266,-0.903,-0.146,-0.0,1.049,-0.266
-0.245,-0.961,0.002,-0.0,0.959,-0.245
-0.227,-1.027,0.162,-0.0,0.865,-0.227
-0.211,-1.104,0.341,-0.0,0.763,-0.211
-0.464,-0.753,-1.013,-0.0,1.765,-0.464
-0.381,-0.729,-0.912,-0.0,1.641,-0.381
-0.322,-0.727,-0.804,-0.0,1.531,-0.322
-0.278,-0.74,-0.691,-0.0,1.431,-0.278
-0.245,-0.765,-0.572,-0.0,1.337,-0.245
-0.219,-0.799,-0.448,-0.0,1.246,-0.219
-0.197,-0.841,-0.317,-0.0,1.158,-0.197
-0.18,-0.891,-0.178,-0.0,1.069,-0.18
-0.165,-0.948,-0.03,-0.0,0.978,-0.165
-0.153,-1.014,0.13,-0.0,0.884,-0.153
-0.142,-1.089,0.307,-0.0,0.782,-0.142
-0.245,-0.769,-1.05,-0.0,1.819,-0.245
-0.197,-0.734,-0.944,-0.0,1.678,-0.197
-0.165,-0.726,-0.832,-0.0,1.558,-0.165
-0.142,-0.736,-0.716,-0.0,1.452,-0.142
-0.124,-0.759,-0.595,-0.0,1.354,-0.124
-0.111,-0.792,-0.469,-0.0,1.261,-0.111
-0.1,-0.834,-0.337,-0.0,1.171,-0.1
-0.091,-0.883,-0.198,-0.0,1.081,-0.091
-0.083,-0.94,-0.049,-0.0,0.99,-0.083
-0.077,-1.006,0.111,-0.0,0.895,-0.077
-0.071,-1.081,0.287,-0.0,0.794,-0.071
0.0,-0.777,-1.063,-0.0,1.839,-0.0
0.0,-0.736,-0.955,-0.0,1.691,-0.0
0.0,-0.726,-0.842,-0.0,1.568,0.0
0.0,-0.735,-0.725,-0.0,1.459,0.0
0.0,-0.757,-0.603,-0.0,1.36,0.0
0.0,-0.79,-0.476,-0.0,1.266,0.0
0.0,-0.832,-0.344,-0.0,1.175,0.0
0.0,-0.881,-0.204,-0.0,1.085,0.0
0.0,-0.938,-0.056,-0.0,0.994,0.0
0.0,-1.003,0.104,-0.0,0.899,0.0
0.0,-1.078,0.28,-0.0,0.797,0.0
0.245,-0.769,-1.05,-0.0,1.819,0.245
0.197,-0.734,-0.944,-0.0,1.678,0.197
0.165,-0.726,-0.832,-0.0,1.558,-2.976
0.142,-0.736,-0.716,-0.0,1.452,-3.0
0.124,-0.759,-0.595,-0.0,1.354,-3.017
0.111,-0.792,-0.469,-0.0,1.261,-3.031
0.1,-0.834,-0.337,-0.0,1.171,-3.042
0.091,-0.883,-0.198,-0.0,1.081,-3.051
0.083,-0.94,-0.049,-0.0,0.99,-3.058
0.077,-1.006,0.111,-0.0,0.895,-3.065
0.071,-1.081,0.287,-0.0,0.794,-3.07
0.464,-0.753,-1.013,-0.0,1.765,0.464
0.381,-0.729,-0.912,-0.0,1.641,0.381
0.322,-0.727,-0.804,-0.0,1.531,-2.82
0.278,-0.74,-0.691,-0.0,1.431,-2.863
0.245,-0.765,-0.572,-0.0,1.337,-2.897
0.219,-0.799,-0.448,-0.0,1.246,-2.923
0.197,-0.841,-0.317,-0.0,1.158,-2.944
0.18,-0.891,-0.178,-0.0,1.069,-2.962
0.165,-0.948,-0.03,-0.0,0.978,-2.976
0.153,-1.014,0.13,-0.0,0.884,-2.989
0.142,-1.089,0.307,-0.0,0.782,-3.0
0.644,-0.736,-0.955,-0.0,1.691,0.644
0.54,-0.726,-0.861,-0.0,1.587,0.54
0.464,-0.731,-0.759,-0.0,1.49,-2.678
0.405,-0.747,-0.65,-0.0,1.397,-2.737
0.359,-0.774,-0.535,-0.0,1.309,-2.783
0.322,-0.81,-0.412,-0.0,1.222,-2.82
0.291,-0.853,-0.283,-0.0,1.136,-2.85
0.266,-0.903,-0.146,-0.0,1.049,-2.875
0.245,-0.961,0.002,-0.0,0.959,-2.897
0.227,-1.027,0.162,-0.0,0.865,-2.915
0.211,-1.104,0.341,-0.0,0.763,-2.93
0.785,-0.727,-0.881,-0.0,1.608,0.785
0.675,-0.727,-0.795,-0.0,1.523,-2.467
0.588,-0.739,-0.699,-0.0,1.438,-2.554
0.519,-0.759,-0.595,-0.0,1.354,-2.622
0.464,-0.788,-0.483,-0.0,1.272,-2.678
0.418,-0.825,-0.364,-0.0,1.189,-2.723
0.381,-0.869,-0.237,-0.0,1.106,-2.761
0.349,-0.92,-0.101,-0.0,1.021,-2.793
0.322,-0.979,0.047,-0.0,0.932,-2.82
0.298,-1.047,0.208,-0.0,0.839,-2.843
0.278,-1.125,0.389,-0.0,0.737,-2.863
0.896,-0.727,-0.795,-0.0,1.523,-2.246
0.785,-0.736,-0.716,-0.0,1.452,-2.356
0.695,-0.752,-0.626,-0.0,1.379,-2.447
0.62,-0.776,-0.527,-0.0,1.303,-2.521
0.559,-0.807,-0.419,-0.0,1.227,-2.583
0.507,-0.846,-0.303,-0.0,1.149,-2.634
0.464,-0.891,-0.178,-0.0,1.069,-2.678
0.427,-0.943,-0.043,-0.0,0.986,-2.715
0.395,-1.003,0.104,-0.0,0.899,-2.747
0.367,-1.072,0.267,-0.0,0.805,-2.774
0.343,-1.153,0.452,-0.0,0.702,-2.799
0.983,-0.739,-0.699,-0.0,1.438,-2.159
0.876,-0.752,-0.626,-0.0,1.379,-2.266
0.785,-0.772,-0.542,-0.0,1.314,-2.356
0.709,-0.799,-0.448,-0.0,1.246,-2.433
0.644,-0.832,-0.344,-0.0,1.175,-2.498
0.588,-0.871,-0.23,-0.0,1.102,-2.554
0.54,-0.918,-0.107,-0.0,1.025,-2.601
0.499,-0.971,0.027,-0.0,0.944,-2.642
0.464,-1.033,0.175,-0.0,0.857,-2.678
0.432,-1.104,0.341,-0.0,0.763,-2.709
0.405,-1.189,0.531,-0.0,0.658,-2.737
1.052,-0.759,-0.595,-0.0,1.354,-2.09
0.951,-0.776,-0.527,-0.0,1.303,-2.191
0.862,-0.799,-0.448,-0.0,1.246,-2.279
0.785,-0.827,-0.357,-0.0,1.185,-2.356
0.719,-0.862,-0.257,-0.0,1.119,-2.423
0.661,-0.903,-0.146,-0.0,1.049,-2.481
0.611,-0.951,-0.024,-0.0,0.974,-2.531
0.567,-1.006,0.111,-0.0,0.895,-2.575
0.528,-1.069,0.26,-0.0,0.809,-2.614
0.494,-1.144,0.43,-0.0,0.713,-2.648
0.464,-1.234,0.631,-0.0,0.603,-2.678
1.107,-0.788,-0.483,-0.0,1.272,-2.034
1.012,-0.807,-0.419,-0.0,1.227,-2.129
0.927,-0.832,-0.344,-0.0,1.175,-2.214
0.852,-0.862,-0.257,-0.0,1.119,-2.29
0.785,-0.898,-0.159,-0.0,1.057,-2.356
0.727,-0.94,-0.049,-0.0,0.99,-2.415
0.675,-0.99,0.072,-0.0,0.917,-2.467
0.629,-1.047,0.208,-0.0,0.839,-2.513
0.588,-1.113,0.361,-0.0,0.752,-2.554
0.552,-1.192,0.539,-0.0,0.654,-2.59
0.519,-1.292,0.756,-0.0,0.536,-2.622
-1.107,-0.67,-0.505,-0.0,1.174,-1.107
-1.012,-0.694,-0.44,-0.0,1.134,-1.012
-0.927,-0.725,-0.364,-0.0,1.088,-0.927
-0.852,-0.761,-0.276,-0.0,1.036,-0.852
-0.785,-0.802,-0.178,-0.0,0.98,-0.785
-0.727,-0.85,-0.068,-0.0,0.918,-0.727
-0.675,-0.903,0.054,-0.0,0.85,-0.675
-0.629,-0.965,0.189,-0.0,0.776,-0.629
-0.588,-1.035,0.341,-0.0,0.693,-0.588
-0.552,-1.117,0.517,-0.0,0.6,-0.552
-0.519,-1.218,0.73,-0.0,0.487,-0.519
-1.052,-0.629,-0.618,-0.0,1.247,-1.052
-0.951,-0.653,-0.549,-0.0,1.202,-0.951
-0.862,-0.683,-0.468,-0.0,1.152,-0.862
-0.785,-0.719,-0.377,-0.0,1.096,-0.785
-0.719,-0.761,-0.276,-0.0,1.036,-0.719
-0.661,-0.808,-0.165,-0.0,0.972,-0.661
-0.611,-0.861,-0.042,-0.0,0.903,-0.611
-0.567,-0.921,0.092,-0.0,0.829,-0.567
-0.528,-0.989,0.241,-0.0,0.747,-0.528
-0.494,-1.067,0.41,-0.0,0.657,-0.494
-0.464,-1.16,0.608,-0.0,0.552,-0.464
-0.983,-0.594,-0.724,-0.0,1.318,-0.983
-0.876,-0.618,-0.65,-0.0,1.268,-0.876
-0.785,-0.648,-0.564,-0.0,1.212,-0.785
-0.709,-0.683,-0.468,-0.0,1.152,-0.709
-0.644,-0.725,-0.364,-0.0,1.088,-0.643
-0.588,-0.772,-0.249,-0.0,1.021,-0.588
-0.54,-0.824,-0.126,-0.0,0.95,-0.54
-0.499,-0.884,0.009,-0.0,0.875,-0.499
-0.464,-0.95,0.156,-0.0,0.794,-0.464
-0.432,-1.025,0.321,-0.0,0.704,-0.432
-0.405,-1.114,0.51,-0.0,0.604,-0.405
-0.896,-0.567,-0.822,-0.0,1.39,-0.896
-0.785,-0.589,-0.741,-0.0,1.33,-0.785
-0.695,-0.618,-0.65,-0.0,1.268,-0.695
-0.62,-0.653,-0.549,-0.0,1.202,-0.62
-0.559,-0.694,-0.44,-0.0,1.134,-0.559
-0.507,-0.741,-0.323,-0.0,1.064,-0.507
-0.464,-0.794,-0.197,-0.0,0.991,-0.464
-0.427,-0.852,-0.062,-0.0,0.914,-0.427
-0.395,-0.918,0.086,-0.0,0.832,-0.395
-0.367,-0.992,0.248,-0.0,0.744,-0.367
-0.343,-1.077,0.431,-0.0,0.646,-0.343
-0.785,-0.549,-0.911,-0.0,1.46,-0.785
-0.675,-0.567,-0.822,-0.0,1.39,-0.675
-0.588,-0.594,-0.724,-0.0,1.318,-0.588
-0.519,-0.629,-0.618,-0.0,1.247,-0.519
-0.464,-0.67,-0.505,-0.0,1.174,-0.464
-0.418,-0.716,-0.384,-0.0,1.1,-0.418
-0.381,-0.769,-0.256,-0.0,1.025,-0.381
-0.349,-0.827,-0.119,-0.0,0.947,-0.349
-0.322,-0.892,0.028,-0.0,0.864,-0.322
-0.298,-0.965,0.189,-0.0,0.776,-0.298
-0.278,-1.047,0.369,-0.0,0.679,-0.278
-0.644,-0.539,-0.988,-0.0,1.527,-0.643
-0.54,-0.552,-0.891,-0.0,1.443,-0.54
-0.464,-0.577,-0.785,-0.0,1.362,-0.464
-0.405,-0.61,-0.674,-0.0,1.284,-0.405
-0.359,-0.65,-0.556,-0.0,1.207,-0.359
-0.322,-0.697,-0.433,-0.0,1.13,-0.322
-0.291,-0.749,-0.303,-0.0,1.052,-0.291
-0.266,-0.808,-0.165,-0.0,0.972,-0.266
-0.245,-0.872,-0.017,-0.0,0.889,-0.245
-0.227,-0.944,0.143,-0.0,0.801,-0.227
-0.211,-1.025,0.321,-0.0,0.704,-0.211
-0.464,-0.537,-1.049,-0.0,1.586,-0.464
-0.381,-0.544,-0.943,-0.0,1.487,-0.381
-0.322,-0.565,-0.832,-0.0,1.397,-0.322
-0.278,-0.597,-0.715,-0.0,1.312,-0.278
-0.245,-0.637,-0.594,-0.0,1.231,-0.245
-0.219,-0.683,-0.468,-0.0,1.152,-0.219
-0.197,-0.736,-0.336,-0.0,1.072,-0.197
-0.18,-0.794,-0.197,-0.0,0.991,-0.18
-0.165,-0.858,-0.049,-0.0,0.907,-0.165
-0.153,-0.929,0.111,-0.0,0.818,-0.153
-0.142,-1.01,0.288,-0.0,0.722,-0.142
-0.245,-0.54,-1.089,-0.0,1.629,-0.245
-0.197,-0.54,-0.976,-0.0,1.517,-0.197
-0.165,-0.559,-0.861,-0.0,1.419,-0.165
-0.142,-0.589,-0.741,-0.0,1.33,-0.142
-0.124,-0.629,-0.618,-0.0,1.247,-0.124
-0.111,-0.675,-0.49,-0.0,1.165,-0.111
-0.1,-0.727,-0.357,-0.0,1.084,-0.1
-0.091,-0.785,-0.217,-0.0,1.002,-0.091
-0.083,-0.85,-0.068,-0.0,0.918,-0.083
-0.077,-0.921,0.092,-0.0,0.829,-0.077
-0.071,-1.001,0.268,-0.0,0.733,-0.071
0.0,-0.542,-1.103,-0.0,1.645,-0.0
0.0,-0.539,-0.988,-0.0,1.527,0.0
0.0,-0.556,-0.87,-0.0,1.427,0.0
0.0,-0.587,-0.75,-0.0,1.337,0.0
0.0,-0.626,-0.626,-0.0,1.252,0.0
0.0,-0.672,-0.497,-0.0,1.17,0.0
0.0,-0.725,-0.364,-0.0,1.088,0.0
0.0,-0.783,-0.223,-0.0,1.006,0.0
0.0,-0.847,-0.074,-0.0,0.921,0.0
0.0,-0.918,0.086,-0.0,0.832,0.0
0.0,-0.998,0.261,-0.0,0.737,0.0
0.245,-0.54,-1.089,-0.0,1.629,0.245
0.197,-0.54,-0.976,-0.0,1.517,-2.944
0.165,-0.559,-0.861,-0.0,1.419,-2.976
0.142,-0.589,-0.741,-0.0,1.33,-3.0
0.124,-0.629,-0.618,-0.0,1.247,-3.017
0.111,-0.675,-0.49,-0.0,1.165,-3.031
0.1,-0.727,-0.357,-0.0,1.084,-3.042
0.091,-0.785,-0.217,-0.0,1.002,-3.051
0.083,-0.85,-0.068,-0.0,0.918,-3.058
0.077,-0.921,0.092,-0.0,0.829,-3.065
0.071,-1.001,0.268,-0.0,0.733,-3.07
0.464,-0.537,-1.049,-0.0,1.586,0.464
0.381,-0.544,-0.943,-0.0,1.487,-2.761
0.322,-0.565,-0.832,-0.0,1.397,-2.82
0.278,-0.597,-0.715,-0.0,1.312,-2.863
0.245,-0.637,-0.594,-0.0,1.231,-2.897
0.219,-0.683,-0.468,-0.0,1.152,-2.923
0.197,-0.736,-0.336,-0.0,1.072,-2.944
0.18,-0.794,-0.197,-0.0,0.991,-2.962
0.165,-0.858,-0.049,-0.0,0.907,-2.976
0.153,-0.929,0.111,-0.0,0.818,-2.989
0.142,-1.01,0.288,-0.0,0.722,-3.0
0.644,-0.539,-0.988,-0.0,1.527,-2.498
0.54,-0.552,-0.891,-0.0,1.443,-2.601
0.464,-0.577,-0.785,-0.0,1.362,-2.678
0.405,-0.61,-0.674,-0.0,1.284,-2.737
0.359,-0.65,-0.556,-0.0,1.207,-2.783
0.322,-0.697,-0.433,-0.0,1.13,-2.82
0.291,-0.749,-0.303,-0.0,1.052,-2.85
0.266,-0.808,-0.165,-0.0,0.972,-2.875
0.245,-0.872,-0.017,-0.0,0.889,-2.897
0.227,-0.944,0.143,-0.0,0.801,-2.915
0.211,-1.025,0.321,-0.0,0.704,-2.93
0.785,-0.549,-0.911,-0.0,1.46,-2.356
0.675,-0.567,-0.822,-0.0,1.39,-2.467
0.588,-0.594,-0.724,-0.0,1.318,-2.554
0.519,-0.629,-0.618,-0.0,1.247,-2.622
0.464,-0.67,-0.505,-0.0,1.174,-2.678
0.418,-0.716,-0.384,-0.0,1.1,-2.723
0.381,-0.769,-0.256,-0.0,1.025,-2.761
0.349,-0.827,-0.119,-0.0,0.947,-2.793
0.322,-0.892,0.028,-0.0,0.864,-2.82
0.298,-0.965,0.189,-0.0,0.776,-2.843
0.278,-1.047,0.369,-0.0,0.679,-2.863
0.896,-0.567,-0.822,-0.0,1.39,-2.246
0.785,-0.589,-0.741,-0.0,1.33,-2.356
0.695,-0.618,-0.65,-0.0,1.268,-2.447
0.62,-0.653,-0.549,-0.0,1.202,-2.521
0.559,-0.694,-0.44,-0.0,1.134,-2.583
0.507,-0.741,-0.323,-0.0,1.064,-2.634
0.464,-0.794,-0.197,-0.0,0.991,-2.678
0.427,-0.852,-0.062,-0.0,0.914,-2.715
0.395,-0.918,0.086,-0.0,0.832,-2.747
0.367,-0.992,0.248,-0.0,0.744,-2.774
0.343,-1.077,0.431,-0.0,0.646,-2.799
0.983,-0.594,-0.724,-0.0,1.318,-2.159
0.876,-0.618,-0.65,-0.0,1.268,-2.266
0.785,-0.648,-0.564,-0.0,1.212,-2.356
0.709,-0.683,-0.468,-0.0,1.152,-2.433
0.644,-0.725,-0.364,-0.0,1.088,-2.498
0.588,-0.772,-0.249,-0.0,1.021,-2.554
0.54,-0.824,-0.126,-0.0,0.95,-2.601
0.499,-0.884,0.009,-0.0,0.875,-2.642
0.464,-0.95,0.156,-0.0,0.794,-2.678
0.432,-1.025,0.321,-0.0,0.704,-2.709
0.405,-1.114,0.51,-0.0,0.604,-2.737
1.052,-0.629,-0.618,-0.0,1.247,-2.09
0.951,-0.653,-0.549,-0.0,1.202,-2.191
0.862,-0.683,-0.468,-0.0,1.152,-2.279
0.785,-0.719,-0.377,-0.0,1.096,-2.356
0.719,-0.761,-0.276,-0.0,1.036,-2.423
0.661,-0.808,-0.165,-0.0,0.972,-2.481
0.611,-0.861,-0.042,-0.0,0.903,-2.531
0.567,-0.921,0.092,-0.0,0.829,-2.575
0.528,-0.989,0.241,-0.0,0.747,-2.614
0.494,-1.067,0.41,-0.0,0.657,-2.648
0.464,-1.16,0.608,-0.0,0.552,-2.678
1.107,-0.67,-0.505,-0.0,1.174,-2.034
1.012,-0.694,-0.44,-0.0,1.134,-2.129
0.927,-0.725,-0.364,-0.0,1.088,-2.214
0.852,-0.761,-0.276,-0.0,1.036,-2.29
0.785,-0.802,-0.178,-0.0,0.98,-2.356
0.727,-0.85,-0.068,-0.0,0.918,-2.415
0.675,-0.903,0.054,-0.0,0.85,-2.467
0.629,-0.965,0.189,-0.0,0.776,-2.513
0.588,-1.035,0.341,-0.0,0.693,-2.554
0.552,-1.117,0.517,-0.0,0.6,-2.59
0.519,-1.218,0.73,-0.0,0.487,-2.622
-1.107,-0.555,-0.511,-0.0,1.066,-1.107
-1.012,-0.586,-0.446,-0.0,1.032,-1.012
-0.927,-0.622,-0.37,-0.0,0.992,-0.927
-0.852,-0.664,-0.282,-0.0,0.946,-0.852
-0.785,-0.711,-0.184,-0.0,0.895,-0.785
-0.727,-0.764,-0.074,-0.0,0.838,-0.727
-0.675,-0.823,0.048,-0.0,0.775,-0.675
-0.629,-0.888,0.183,-0.0,0.706,-0.629
-0.588,-0.963,0.335,-0.0,0.627,-0.588
-0.552,-1.048,0.511,-0.0,0.538,-0.552
-0.519,-1.152,0.722,-0.0,0.43,-0.519
-1.052,-0.502,-0.625,-0.0,1.127,-1.052
-0.951,-0.534,-0.556,-0.0,1.09,-0.951
-0.862,-0.572,-0.475,-0.0,1.047,-0.862
-0.785,-0.615,-0.384,-0.0,0.999,-0.785
-0.719,-0.664,-0.282,-0.0,0.946,-0.719
-0.661,-0.717,-0.171,-0.0,0.888,-0.661
-0.611,-0.776,-0.048,-0.0,0.825,-0.611
-0.567,-0.841,0.086,-0.0,0.755,-0.567
-0.528,-0.914,0.235,-0.0,0.679,-0.528
-0.494,-0.996,0.404,-0.0,0.592,-0.494
-0.464,-1.092,0.601,-0.0,0.492,-0.464
-0.983,-0.453,-0.732,-0.0,1.185,-0.983
-0.876,-0.487,-0.657,-0.0,1.144,-0.876
-0.785,-0.527,-0.571,-0.0,1.098,-0.785
-0.709,-0.572,-0.475,-0.0,1.047,-0.709
-0.644,-0.622,-0.37,-0.0,0.992,-0.643
-0.588,-0.676,-0.256,-0.0,0.932,-0.588
-0.54,-0.736,-0.132,-0.0,0.868,-0.54
-0.499,-0.801,0.003,-0.0,0.798,-0.499
-0.464,-0.873,0.15,-0.0,0.722,-0.464
-0.432,-0.953,0.315,-0.0,0.638,-0.432
-0.405,-1.045,0.503,-0.0,0.541,-0.405
-0.896,-0.409,-0.831,-0.0,1.239,-0.896
-0.785,-0.445,-0.749,-0.0,1.194,-0.785
-0.695,-0.487,-0.657,-0.0,1.144,-0.695
-0.62,-0.534,-0.556,-0.0,1.09,-0.62
-0.559,-0.586,-0.446,-0.0,1.032,-0.559
-0.507,-0.641,-0.329,-0.0,0.97,-0.507
-0.464,-0.702,-0.203,-0.0,0.905,-0.464
-0.427,-0.767,-0.067,-0.0,0.834,-0.427
-0.395,-0.838,0.08,-0.0,0.759,-0.395
-0.367,-0.917,0.242,-0.0,0.675,-0.367
-0.343,-1.006,0.425,-0.0,0.582,-0.343
-0.785,-0.37,-0.921,-0.0,1.29,-0.785
-0.675,-0.409,-0.831,-0.0,1.239,-0.675
-0.588,-0.453,-0.732,-0.0,1.185,-0.588
-0.519,-0.502,-0.625,-0.0,1.127,-0.519
-0.464,-0.555,-0.511,-0.0,1.066,-0.464
-0.418,-0.612,-0.39,-0.0,1.003,-0.418
-0.381,-0.673,-0.262,-0.0,0.935,-0.381
-0.349,-0.739,-0.125,-0.0,0.864,-0.349
-0.322,-0.81,0.022,-0.0,0.788,-0.322
-0.298,-0.888,0.183,-0.0,0.706,-0.298
-0.278,-0.976,0.362,-0.0,0.614,-0.278
-0.644,-0.337,-0.999,-0.0,1.336,-0.643
-0.54,-0.378,-0.9,-0.0,1.278,-0.54
-0.464,-0.425,-0.794,-0.0,1.219,-0.464
-0.405,-0.476,-0.681,-0.0,1.157,-0.405
-0.359,-0.531,-0.563,-0.0,1.094,-0.359
-0.322,-0.589,-0.439,-0.0,1.028,-0.322
